date;title.x;link;summary;publishdate;title.y;slug;bangumi;fpost
2010年10月7日; 秋のゴールデン３時間SP ;https://www.tv-asahi.co.jp/ametalk/backnumber/0393/;(1)学生時代、部活しかしてなかった芸人＆ココリコ遠藤＆ハイキング松田＆＆ペナルティ＆ガレッジ川田＆＆北陽･虻川＆オードリー若林＆＆はんにゃ金田＆ロッチ中岡＆＋石原さとみ＆小倉優子＆(2)中学の時イケてないグループに属していた芸人＆サバンナ高橋＆オリラジ中田＆＆博多大吉＆ロバート＆＆麒麟･川島＆フルポン村上＆＆NON STYLE石田＆笑い飯･西田＆(3)プロ野球は永遠に不滅です芸人＆山崎弘也＆ココリコ遠藤＆＆陣内智則＆オードリー春日＆＆有吉弘行＆ビビる大木＆＆博多華丸＆ますおか岡田＆＆＋本仮屋ユイカ;2010-10-07;NA;NA;NA;NA
2010年9月30日; 元コンビ芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0392/;ケンドーコバヤシ＆陣内智則＆＆バカリズム＆島田秀平＆＆ゆってぃ;2010-09-30;NA;NA;NA;NA
2010年9月23日; 泥の97年デビュー組2 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0391/;カリカ＆ギンナナ＆Bコース＆＆ガリットチュウ＆井上マー＆＆佐久間一行＆ニブンノゴ!;2010-09-23;NA;NA;NA;NA
2010年9月16日; 立ちトーーク６ ;https://www.tv-asahi.co.jp/ametalk/backnumber/0390/;山崎弘也＆カンニング竹山＆＆モンエン西森＆サバンナ高橋＆＆有吉弘行＆ケンドーコバヤシ＆＆小木博明＆ロッチ･コカド＆＆ライセンス藤原＆FUJIWARA藤本;2010-09-16;NA;NA;NA;NA
2010年9月9日; ロンドンハーツ芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0389/;ロンドンブーツ1号2号＆出川哲朗＆＆狩野英孝＆TKO木下＆ムーディ勝山＆＆フルーツポンチ村上＆ゆってぃ;2010-09-09;NA;NA;NA;NA
2010年9月2日; ケータイないと不安芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0388/;ペナルティ･ヒデ＆ココリコ遠藤＆＆バナナマン日村＆FUJIWARA藤本＆＆サンドウィッチマン富澤;2010-09-02;NA;NA;NA;NA
2010年8月26日; ラ★ゴリスターズ ;https://www.tv-asahi.co.jp/ametalk/backnumber/0387/;ハイキングウォーキング＆ピース＆＆イシバシハザマ＆平成ノブシコブシ;2010-08-26;NA;NA;NA;NA
2010年8月19日; ミナミの帝王芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0386/;友近＆鈴木つかさ＆バッファロー木村＆＆サンドウィッチマン伊達＆土肥ポン太＆＆笑い飯･哲夫＆神奈月;2010-08-19;NA;NA;NA;NA
2010年8月12日; ノープラン沖縄ロケ３ ;https://www.tv-asahi.co.jp/ametalk/backnumber/0385/;ガレッジセールと沖縄ロケ第3弾＆今回も台本なしのノープラン旅行;2010-08-12;NA;NA;NA;NA
2010年8月5日; サッカー日本代表大好き芸人（？） ;https://www.tv-asahi.co.jp/ametalk/backnumber/0384/;千秋＆ガリットチュウ福島＆岡田圭右＆+土田晃之＆ペナルティ・ヒデ;2010-08-05;NA;NA;NA;NA
2010年7月29日; ひとり呑み芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0383/;チュート福田＆ブラマヨ吉田＆＆Ｕ字工事･福田＆ザブングル松尾;2010-07-29;NA;NA;NA;NA
2010年7月22日; 学生時代、部活しかしてなかった芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0382/;ハイキング松田＆ココリコ遠藤＆＆ペナルティ＆中川家･剛＆＆天竺鼠＆ザブングル加藤＆＆ロッチ中岡;2010-07-22;NA;NA;NA;NA
2010年7月8日; RG同好会 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0381/;レイザーラモンRG＆＆ケンドーコバヤシ＆友近＆＆椿鬼奴＆バッファロー吾郎;2010-07-08;NA;NA;NA;NA
2010年7月1日; トリオ芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0380/;ロバート＆森三中＆＆ダチョウ倶楽部＆＆東京03＆我が家;2010-07-01;NA;NA;NA;NA
2010年6月24日; 実はツッコミがしたい芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0379/;キャイ～ン･ウド鈴木＆出川哲朗＆＆山崎邦正＆オードリー春日＆＆ハイキングＱ太郎＆狩野英孝＆＆小島よしお;2010-06-24;NA;NA;NA;NA
2010年6月17日; グラップラー刃牙芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0378/;ケンドーコバヤシ＆東野幸治＆＆関根勤＆キャイ～ン天野＆＆次長課長･井上＆バッファロー吾郎;2010-06-17;NA;NA;NA;NA
2010年6月10日; サッカー日本代表ベスト４応援芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0377/;土田晃之＆ペナルティ＆;2010-06-10;NA;NA;NA;NA
2010年6月3日; 気にしすぎ芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0376/;ピース又吉＆南キャン山里＆＆世界のナベアツ＆烏龍パーク橋本＆＆ハリセン箕輪＆スピワゴ小沢＆＆ロッチ中岡;2010-06-03;NA;NA;NA;NA
2010年5月27日; 相方どうかしてるぜ芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0375/;ブラックマヨネーズ＆バナナマン＆＆ジャリズム＆サバンナ;2010-05-27;NA;NA;NA;NA
2010年5月20日; 元カラオケバイト芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0374/;ピース綾部＆ロバート秋山＆＆ペナルティ・ヒデ＆しずる村上＆＆ザブングル＆ダブルブッキング黒田;2010-05-20;NA;NA;NA;NA
2010年5月13日; もっとホリケンほっとけない芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0373/;出川哲朗＆東貴博＆レッド吉田＆＆サバンナ高橋＆ビビる大木;2010-05-13;NA;NA;NA;NA
2010年5月6日; 鈴木拓ナイト ;https://www.tv-asahi.co.jp/ametalk/backnumber/0372/;ドランクドラゴン＆おぎやはぎ＆＆ラバーガール飛永＆＆アンジャッシュ児嶋＆＆アンタッチャブル山崎;2010-05-06;NA;NA;NA;NA
2010年4月29日; ポンコツ芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0371/;三村マサカズ＆上島竜兵＆;2010-04-29;NA;NA;NA;NA
2010年4月22日; 立ちトーーク５ ;https://www.tv-asahi.co.jp/ametalk/backnumber/0370/;アンタ山崎＆カンニング竹山＆＆平成ノブコブ吉村＆オードリー若林＆＆ガレッジ・ゴリ＆関根勤＆＆ケンドーコバヤシ＆有吉弘行＆＆フットボールアワー;2010-04-22;NA;NA;NA;NA
2010年4月15日; ゴールデン延長戦・第２部 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0369/;人見知り芸人;2010-04-15;NA;NA;NA;NA
2010年4月8日; ゴールデンＳＰ延長戦 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0368/;(3)ポテトサラダ芸人;2010-04-08;NA;NA;NA;NA
2010年4月1日; ポテトサラダ芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0367/;ケンドーコバヤシ＆バナナマン日村＆＆サンド伊達＆バッファロー木村;2010-04-01;NA;NA;NA;NA
2010年4月1日; ゴールデン３時間SP ;https://www.tv-asahi.co.jp/ametalk/backnumber/0366/;土田晃之＆キャイ～ン天野＆＆細川茂樹＆劇団ひとり＆＆チュート徳井＆ペナルティ・ヒデ＆＆ＴＫＯ木本＆ユウキロック＆品川庄司・品川＆(2)人見知り芸人＆オードリー若林＆有吉弘行＆＆インパルス板倉＆フット岩尾＆＆バカリズム＆サンド富澤＆＆麒麟・川島＆笑い飯・西田＆Ｕ字工事＆中川家・剛＆ロッチ中岡＆＆ピース綾部＆我が家・谷田部＆＆モンスターエンジン西森＆＆夙川アトム＆ねづっち;2010-04-01;NA;NA;NA;NA
2010年3月25日; 持ち込み企画プレゼンＳＰ ;https://www.tv-asahi.co.jp/ametalk/backnumber/0365/;つんく♂＆キャイ～ン･ウド鈴木＆＆キングコング梶原＆陣内智則＆＆ケンドーコバヤシ＆カリカ＆ピース;2010-03-25;NA;NA;NA;NA
2010年3月18日; お母さん大好き芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0364/;カンニング竹山＆＆オリラジ藤森＆オードリー春日＆＆ロッチ･コカド＆ロザン菅＆＆東京ダイナマイト松田＆＆アンガールズ田中;2010-03-18;NA;NA;NA;NA
2010年3月11日; トキワ荘芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0363/;ハイキングウォーキング＆＆ハローケイスケ＆＆ロンブー田村亮＆ガレッジ川田＆＆バッファロー木村＆バナナマン日村＆＆バカリズム＆ロッチ;2010-03-11;NA;NA;NA;NA
2010年3月4日; 大阪だより ;https://www.tv-asahi.co.jp/ametalk/backnumber/0362/;東野幸治＆サバンナ高橋＆小籔千豊＆＆シャンプーハット＆千鳥＆天竺鼠＆＋大阪との中継ゲストあり;2010-03-04;NA;NA;NA;NA
2010年2月25日; バイク芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0361/;ケンドーコバヤシ＆山口智充＆＆チュートリアル福田＆ノッチ＆＆モンスターエンジン西森＆＆江戸むらさき野村＆パックン;2010-02-25;NA;NA;NA;NA
2010年2月18日; 交渉人THE MOVIE芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0360/;ドランクドラゴン塚地＆+応援芸人たちが続々登場!!;2010-02-18;NA;NA;NA;NA
2010年2月11日; キャプテン翼芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0359/;ペナルティ＆バッファロー吾郎＆＆土田晃之＆アンジャッシュ＆＆ライセンス井本＆庄司智春;2010-02-11;NA;NA;NA;NA
2010年2月4日; 第2回芸人ドラフト会議 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0358/;【指名者】博多大吉＆アンタ山崎＆＆オアシズ大久保＆狩野英孝;2010-02-04;NA;NA;NA;NA
2010年1月28日; 学生時代の友達とコンビ組んでる芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0357/;サバンナ＆チュートリアル＆＆おぎやはぎ＆オードリー＆;2010-01-28;AMETALK 和学生时代朋友组成组合的艺人 100128;2017-10-16-100128-6135035;ametalk;/home/tc/GIT/owaraisite/content/post//2017-10-16-100128-6135035.md
2010年1月21日; DVD7･8･9巻発売記念SP ;https://www.tv-asahi.co.jp/ametalk/backnumber/0356/;ウド鈴木＆ケンドーコバヤシ＆＆有吉弘行＆ムーディ勝山＆＆出川哲朗＆ナイツ＆椿鬼奴＆;2010-01-21;NA;NA;NA;NA
2010年1月14日; 新春ゴールデンＳＰ延長戦 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0355/;俺達のゴールデンプロレス＆今年が大事芸人＆じゃない方芸人;2010-01-14;NA;NA;NA;NA
2010年1月7日; 町工場芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0354/;Ｕ字工事＆中川家・剛＆＆ロッチ・中岡＆ピース・綾部＆＆モンスターエンジン・西森＆＆Ｗコロン・ねづっち;2010-01-07;NA;NA;NA;NA
2010年1月7日; ゴールデン３時間SP ;https://www.tv-asahi.co.jp/ametalk/backnumber/0353/;"<font color=""#ff9c00"">（1）俺達のゴールデンプロレス</font>＆ケンドーコバヤシ＆勝俣州和＆＆神奈月＆原口あきまさ＆＆長州小力＆ユリオカ超特Ｑ＆＆ますだおかだ・岡田＆ユウキロック＆＆バッファロー吾郎＆<font color=""#ff00ff"">（2）今年が大事芸人２０１０</font>＆ブラックマヨネーズ＆オードリー＆＆フルーツポンチ＆有吉弘行＆＆＋特別講師・おぎやはぎ＆<font color=""#6badde"">（3）○○じゃない方芸人２</font>＆ガレッジ川田＆博多大吉＆＆ナイツ土屋＆Ｕ字工事・福田＆＆ハイキング松田＆ドランク鈴木＆＆どきキャン佐藤＆響・小林＆＆我が家・谷田部＆フルポン亘＆＆天津・向＆デンジャラス安田";2010-01-07;NA;NA;NA;NA
2009年12月24日; ヘリクツ芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0352/;劇団ひとり＆おぎやはぎ＆バナナマン日村;2009-12-24;NA;NA;NA;NA
2009年12月17日; 第３回アメトーーク大賞 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0351/;ケンドーコバヤシ＆ブラマヨ小杉＆＆チュートリアル徳井＆椿鬼奴＆＆世界のナベアツ＆出川哲朗＆＆前田健＆おぎや小木＆有吉弘行＆＆特別審査員･･･里田まい＆上原美優;2009-12-17;NA;NA;NA;NA
2009年12月10日; 口軽い芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0350/;サバンナ高橋＆FUJIWARA藤本＆＆おぎや小木＆オリラジ藤森＆＆TKO木本＆ニブンノゴ宮地＆＆カラテカ入江;2009-12-10;NA;NA;NA;NA
2009年12月3日; やっぱり上戸彩芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0349/;関根勤＆アンタッチャブル山崎＆＆フットボールアワー＆南キャン山ちゃん＆＆麒麟・田村＆NON STYLE井上＆＆平成ノブシコブシ吉村＆＆Wエンジン･チャンカワイ;2009-12-03;NA;NA;NA;NA
2009年11月26日; 逆襲のガンダム芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0348/;土田晃之＆千原せいじ＆＆バッファロー竹若＆ケンドーコバヤシ＆＆若井おさむ＆ライセンス井本＆;2009-11-26;NA;NA;NA;NA
2009年11月19日; 人見知り芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0347/;オードリー若林＆有吉弘行＆＆インパルス板倉＆フッドボール岩尾＆＆バカリズム＆ライセンス藤原＆;2009-11-19;NA;NA;NA;NA
2009年11月12日; 思いついたコトすぐ言いたい芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0346/;友近＆バッファロー吾郎＆＆FUJIWARA藤本＆ザ・プラン９ なだぎ武＆＆アンタッチャブル;2009-11-12;NA;NA;NA;NA
2009年11月5日; ＴＫＦ（たむらけんじファミリー） ;https://www.tv-asahi.co.jp/ametalk/backnumber/0345/;たむらけんじ＆サバンナ＆＆チュートリアル＆野性爆弾＆＆シャンプーハット＆ストリーク吉本＆＆ミサイルマン西代;2009-11-05;NA;NA;NA;NA
2009年10月29日; 持ち込み企画プレゼンＳＰ ;https://www.tv-asahi.co.jp/ametalk/backnumber/0344/;東野幸治＆ケンドーコバヤシ＆＆オードリー＆ペナルティ＆東京03＆ハイキングウォーキング＆＆サバンナ高橋;2009-10-29;NA;NA;NA;NA
2009年10月22日; ゴールデン未公開･第2部 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0343/;中学イケてない芸人;2009-10-22;NA;NA;NA;NA
2009年10月15日; ゴールデン未公開･第1部 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0342/;徹子の部屋芸人＆江頭2:50モノマネ;2009-10-15;NA;NA;NA;NA
2009年10月8日; 椿鬼奴クラブ ;https://www.tv-asahi.co.jp/ametalk/backnumber/0341/;椿鬼奴＆藤井隆＆清水ミチコ＆＆オアシズ＆森三中＆博多大吉;2009-10-08;NA;NA;NA;NA
2009年10月8日; ゴールデン３時間SP ;https://www.tv-asahi.co.jp/ametalk/backnumber/0340/;"<font color=""#ff9c00"">（1）秋の家電芸人祭り</font>＆土田晃之＆劇団ひとり＆細川茂樹＆＆チュートリアル徳井＆ペナルティ･ヒデ＆＆ユウキロック＆品川祐＆＋家電シロート･･･米倉涼子＆矢口真里＆<font color=""#ff00ff"">（2）徹子の部屋芸人</font>＆ガレッジセール＆有田哲平＆＆バナナマン＆ハリセンボン＆＆出川哲朗＆ますだおかだ＆＆ロザン＆南海キャンディーズ＆＆小島よしお＆＋仮想徹子コーナー･･･友近vsオードリー＆<font color=""#00ffff"">（3）中学イケてないグループ芸人</font>＆サバンナ高橋＆オリラジ中田＆＆オードリー春日＆ロバート＆麒麟･川島＆＆博多大吉＆フルーツポンチ村上＆＆笑い飯･西田＆＋中学イケてた女子･･･優香＆スザンヌ";2009-10-08;NA;NA;NA;NA
2009年10月1日; 未公開＆ゴールデン直前ＳＰ ;https://www.tv-asahi.co.jp/ametalk/backnumber/0339/;遂に和田アキ子と鑑賞会＆アンタ山崎テキトー語録＆竜兵会・禁断のウラ側＆○○じゃない方芸人　ほか;2009-10-01;NA;NA;NA;NA
2009年9月24日; 立ちトーーク４ ;https://www.tv-asahi.co.jp/ametalk/backnumber/0338/;ウド鈴木＆もう中学生＆＆オリエンタルラジオ＆カリカ家城＆＆千原せいじ＆FUJIWARA藤本＆＆ケンドーコバヤシ＆ビビる大木＆＆ますおか岡田;2009-09-24;NA;NA;NA;NA
2009年9月17日; 熟女芸人２ ;https://www.tv-asahi.co.jp/ametalk/backnumber/0337/;ロバート秋山＆ウド鈴木＆＆オードリー春日＆サンド伊達＆＆ピース綾部＆ジョイマン高木＆＆ナイツ塙;2009-09-17;NA;NA;NA;NA
2009年9月10日; 俺たちのプロレスオールスター延長戦 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0336/;ケンドーコバヤシ＆有田哲平＆＆ユリオカ超特Ｑ＆長州小力＆＆原口あきまさ＆神奈月＆イジリー岡田;2009-09-10;NA;NA;NA;NA
2009年9月3日; 俺たちのプロレスオールスター戦 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0335/;ケンドーコバヤシ＆有田哲平＆＆ユリオカ超特Ｑ＆長州小力＆＆原口あきまさ＆神奈月;2009-09-03;NA;NA;NA;NA
2009年8月27日; 東京にハマってない芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0334/;メッセンジャー黒田＆兵動大樹＆;2009-08-27;NA;NA;NA;NA
2009年8月20日; ノープラン沖縄ロケ２ ;https://www.tv-asahi.co.jp/ametalk/backnumber/0333/;ガレッジセールと沖縄ロケ第2弾＆今回も台本なしのノープラン旅行;2009-08-20;NA;NA;NA;NA
2009年8月13日; 小杉イジりたい芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0332/;ブラマヨ小杉＆サバンナ高橋＆＆千原ジュニア＆ケンドーコバヤシ＆＆バナナマン＆たむらけんじ＆小島よしお;2009-08-13;NA;NA;NA;NA
2009年8月6日; 雨上がり20周年特別企画 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0331/;サプライズお笑い怪獣＆…明石家さんま;2009-08-06;NA;NA;NA;NA
2009年7月30日; 最近の一発屋事情 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0330/;有吉弘行＆つぶやきシロー＆＆ダンディ坂野＆ムーディ勝山＆＆三瓶＆藤崎マーケット＆＆長州小力＆レイザーラモンHG;2009-07-30;NA;NA;NA;NA
2009年7月23日; 和田という男 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0329/;勝俣州和＆カンニング竹山＆＆ますだおかだ＆ライセンス;2009-07-23;NA;NA;NA;NA
2009年7月9日; DVD4･5･6巻発売記念SP ;https://www.tv-asahi.co.jp/ametalk/backnumber/0328/;関根勤＆チュート徳井＆友近＆＆ケンドーコバヤシ＆出川哲朗＆＆サバンナ高橋＆おぎやはぎ・小木＆;2009-07-09;NA;NA;NA;NA
2009年7月2日; 肥後という男シーズンII ;https://www.tv-asahi.co.jp/ametalk/backnumber/0327/;デンジャラス＆＆インスタントジョンソンすぎ。;2009-07-02;NA;NA;NA;NA
2009年6月25日; ミニコント芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0326/;;2009-06-25;NA;NA;NA;NA
2009年6月18日; 後輩の山崎に憧れてる芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0325/;アンタッチャブル山崎＆＜憧れる人＞＆TKO木下＆たむらけんじ;2009-06-18;NA;NA;NA;NA
2009年6月11日; 泥の９７年デビュー組芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0324/;ガリットチュウ＆あべこうじ＆＆ハローバイバイ金成＆Ｂコース＆＆井上マー＆佐久間一行＆＆カリカ＆ニブンノゴ！＆＋最後に何と・・・;2009-06-11;NA;NA;NA;NA
2009年6月4日; 吉本うらやましい芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0323/;劇団ひとり＆おぎやはぎ＆＆バナナマン＆オードリー＆＆キングオブコメディ＆小島よしお＆＋憧れの吉本芸人も登場;2009-06-04;AMETALK  羡慕吉本艺人 20090604;2017-10-16-090604-7782881;ametalk;/home/tc/GIT/owaraisite/content/post//2017-10-16-090604-7782881.md
2009年5月28日; おなかピーピー芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0322/;サバンナ高橋＆ケンドーコバヤシ＆＆安田大サーカスＨＩＲＯ＆＆アンガールス山根＆笑い飯･西田;2009-05-28;NA;NA;NA;NA
2009年5月21日; チョコ＆スナック菓子芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0321/;ペナルティ･ヒデ＆土田晃之＆＆プラン9･なだき＆FUJIWARA藤本＆＆ダンディ坂野＆麒麟･田村＆＆ハイキングQ太郎＆出川哲朗;2009-05-21;NA;NA;NA;NA
2009年5月14日; 愛方大好き芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0320/;キャイ～ン＆おぎやはぎ＆オードリー＆＆ロザン＆ハイキングウォーキング;2009-05-14;AMETALK 超喜欢相方艺人 20090514;2017-10-16-090514-4618695;ametalk;/home/tc/GIT/owaraisite/content/post//2017-10-16-090514-4618695.md
2009年5月7日; 夢トーーク ;https://www.tv-asahi.co.jp/ametalk/backnumber/0319/;ケンドーコバヤシ＆ロバート秋山＆＆関根勤＆チュートリアル徳井＆＆おぎやはぎ小木＆サバンナ高橋＆→テレビ界のタブーに挑戦＆夢の話だけで１時間!!;2009-05-07;NA;NA;NA;NA
2009年4月30日; 持ち込み企画プレゼンＳＰ ;https://www.tv-asahi.co.jp/ametalk/backnumber/0318/;勝俣州和＆チュートリアル徳井＆＆有吉弘行＆ケンドーコバヤシ＆＆Ｕ字工事＆ペナルティ･ヒデ＆＆サバンナ高橋;2009-04-30;NA;NA;NA;NA
2009年4月23日; 芸人ドラフト会議 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0317/;;2009-04-23;NA;NA;NA;NA
2009年4月16日; 滋賀芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0316/;世界のナベアツ＆宮川大輔＆＆ムーディ勝山＆野性爆弾＆ダイアン＆＋京都芸人も登場;2009-04-16;NA;NA;NA;NA
2009年4月9日; ○○じゃない方芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0315/;ロンブー亮＆オードリー若林＆＆はんにゃ川島＆ナイツ土屋＆＆天津･向＆ザブングル松尾＆＆デンジャラス安田;2009-04-09;AMETALK 陪衬艺人 20090409;2017-10-16-090409-6346879;ametalk;/home/tc/GIT/owaraisite/content/post//2017-10-16-090409-6346879.md
2009年4月2日; 腰痛い芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0314/;ドランクドラゴン鈴木＆土田晃之＆＆世界のナベアツ＆千原せいじ＆＆ペナルティ･ヒデ＆庄司智春＆＆バッファロー木村＆出川哲朗;2009-04-02;NA;NA;NA;NA
2009年3月26日; NOパソコン芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0313/;土田晃之＆ケンドーコバヤシ＆＆たむらけんじ＆バナナマン＆＋パソコン講師＆･･･劇団ひとり＆品川祐＆前田有紀;2009-03-26;NA;NA;NA;NA
2009年3月19日; DVD発売記念SP ;https://www.tv-asahi.co.jp/ametalk/backnumber/0312/;土田晃之＆品川祐＆おぎやはぎ＆＆ケンドーコバヤシ＆山崎邦正;2009-03-19;NA;NA;NA;NA
2009年3月12日; 大阪ＮＳＣ８期生 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0311/;バッファロー吾郎＆なだき武＆＆＋実は同期芸人も登場;2009-03-12;NA;NA;NA;NA
2009年3月5日; 今年が大事芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0310/;ジャリズム＆狩野英孝＆有吉弘行＆＆ＴＫＯ＆サンドウィッチマン;2009-03-05;NA;NA;NA;NA
2009年2月26日; パチンコ芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0309/;宮川大輔＆青木さやか＆ケンドーコバヤシ＆＆ＴＫＯ木下＆ますだおかだ岡田＆＆ブラマヨ吉田;2009-02-26;NA;NA;NA;NA
2009年2月19日; あぁ農業高校芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0308/;ウド鈴木＆松村邦洋＆ダイノジ大地＆＆前田健＆もう中学生;2009-02-19;NA;NA;NA;NA
2009年2月12日; カレーライス芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0307/;ペナルティ･ヒデ＆関根勤＆宮川大輔＆＆チュートリアル徳井＆オリラジ藤森＆＆バッファロー木村＆ケンドーコバヤシ;2009-02-12;NA;NA;NA;NA
2009年1月29日; サッカー日本代表応援芸人 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0306/;土田晃之＆ペナルティ・ヒデ＆おぎやはぎ＆＆ＴＫＯ木本＆ライセンス井本＆＆どきどきキャンプ岸＆平畠啓史;2009-01-29;NA;NA;NA;NA
2009年1月22日; 立ちトーーク３ ;https://www.tv-asahi.co.jp/ametalk/backnumber/0305/;品川祐＆おぎやはぎ＆＆ドランク鈴木＆ネプチューン堀内健＆＆ＦＵＪＩＷＡＲＡ＆バッファロー竹若＆＆宮川大輔＆フットボール後藤＆＋宮里藍ゲスト参戦;2009-01-22;NA;NA;NA;NA
2009年1月15日; 中学の時イケてないグループ芸人・完全版 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0304/;サバンナ高橋＆よゐこ濱口＆＆オリラジ中田＆ロバート＆麒麟･川島＆＆博多大吉＆笑い飯･西田＆オードリー春日＆＋イケてる女性 ＹＯＵ＆スザンヌ;2009-01-15;NA;NA;NA;NA
2008年12月30日; 年末ゴールデンＳＰ ;https://www.tv-asahi.co.jp/ametalk/backnumber/0303/;"<font color=""#ff9c00"">（1）歳末･家電芸人祭り</font>＆関根勤＆細川茂樹＆劇団ひとり＆＆土田晃之＆チュートリアル徳井＆＆ペナルティ･ヒデ＆ＴＫＯ木本＆品川祐＆＋家電シロート オセロ松嶋＆優木まおみ＆＋大物芸能人も続々登場＆<font color=""#0000ff"">（2）中学イケてないグループ芸人</font>＆サバンナ高橋＆よゐこ濱口＆＆オリラジ中田＆ロバート＆麒麟･川島＆＆博多大吉＆笑い飯･西田＆オードリー春日＆＋イケてる女性 ＹＯＵ＆スザンヌ＆<font color=""#ff0000"">＆マル秘企画アリ!!</font>";2008-12-30;NA;NA;NA;NA
2008年12月25日; ゴールデン直前ＳＰ ;https://www.tv-asahi.co.jp/ametalk/backnumber/0302/;これを観れば、ゴールデンが＆もっと楽しくなる直前予習ＳＰ!!＆過去の未公開映像も大放出!!＆業界激震のサプライズ告知あり!!;2008-12-25;NA;NA;NA;NA
2008年12月18日; マチャミ･ファミリー ;https://www.tv-asahi.co.jp/ametalk/backnumber/0301/;久本雅美＆松村邦洋＆モンキッキー＆＆原口あきまさ＆タマ伸也（ポカスカジャン）＆＆馬場裕之（ロバート）;2008-12-18;NA;NA;NA;NA
2008年12月11日; 第２回アメトーーク大賞 ;https://www.tv-asahi.co.jp/ametalk/backnumber/0300/;ケンドーコバヤシ＆バッファロー木村＆＆ワッキー＆FUJIWARA原西＆＆博多華丸・大吉＆サンドウィッチマン＆特別審査員･･･ベッキー;2008-12-11;NA;NA;NA;NA
2008年12月4日; 黒沢ナイト ;https://www.tv-asahi.co.jp/ametalk/backnumber/0299/;黒沢かずこ＆藤井隆＆光浦靖子＆＆はるな愛＆村上知子＆矢作兼＆藤本敏史＆※ラジオ「べしゃりブリン」プレゼン企画＆「森三中･黒沢かずこの１時間」;2008-12-04;NA;NA;NA;NA
